green500_rank,top500_rank,Rmax,total_power,mflops_per_watt,how,Year,name,Total Cores,Computer,Site,Manufacturer,Country,Segment,Accelerator/Co-Processor Cores,Rpeak,Nmax,Nhalf,Architecture,Processor,processor_family,Proc_Frequency,operating_system,OS Family,Accelerator/Co-Processor,Cores per Socket,Processor Generation,System Model,system_family,Interconnect Family,Interconnect,Region,Continent
303,308,321178,630,509.8063492,Derived,2015,Santos Dumont CPU,18144,"Bullx B71x, Intel Xeon E5-2695v2 12C 2.4GHz, Infiniband FDR",Laboratório Nacional de Computação Científica,"Bull, Atos Group",Brazil,Academic,0,348365,2270184,0,Cluster,Intel Xeon E5-2695v2 12C 2.4GHz,Intel IvyBridge,2400,bullx SCS,Linux,None,12,Intel Xeon E5 (IvyBridge),Bullx B71x,Bull Bullx,Infiniband,Infiniband FDR,South America,Americas
304,80,1000520,2008.8,498.0684986,Derived,2014,Discover SCU10,31248,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR",NASA/Goddard Space Flight Center,SGI,United States,Research,0,1299916.8,4095360,0,Cluster,Xeon E5-2697v3 14C 2.6GHz,Intel Haswell,2600,SUSE Linux Enterprise Server 11,Linux,None,14,Intel Xeon E5 (Haswell),Rackable Cluster,Rackable Cluster,Infiniband,Infiniband FDR,North America,Americas
305,40,1642536,3306.24,496.7987805,Derived,2014,ARCHER,118080,"Cray XC30, Intel Xeon E5 v2 12C 2.700GHz, Aries interconnect ",EPSRC/University of Edinburgh,Cray Inc.,United Kingdom,Research,0,2550528,0,0,MPP,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Cray Linux Environment ,Linux,None,12,Intel Xeon E5 (IvyBridge),Cray XC30,Cray XC,Custom Interconnect,Aries interconnect ,Northern Europe,Europe
306,20,3143520,6327.55,496.798762,Derived,2014,,225984,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect ",Government,Cray Inc.,United States,Government,0,4881254.4,2541684,0,MPP,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Cray Linux Environment ,Linux,None,12,Intel Xeon E5 (IvyBridge),Cray XC30,Cray XC,Custom Interconnect,Aries interconnect ,North America,Americas
307,409,249993,504.4,495.6245044,Derived,2014,,9312,"IBM NeXtScale nx360M5, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR",Technische Universitaet Darmstadt,IBM/Lenovo,Germany,Academic,0,372480,0,0,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),IBM NeXtScale nx360M5,IBM NeXtScale,Infiniband,Infiniband FDR,Western Europe,Europe
308,56,1271000,2580,492.64,Top500,2010,Nebulae,120640,"Dawning TC3600 Blade System, Xeon X5650 6C 2.66GHz, Infiniband QDR, NVIDIA 2050",National Supercomputing Centre in Shenzhen (NSCS),Sugon,China,Research,64960,2984300,2359296,0,Cluster,Xeon X5650 6C 2.66GHz,Intel Nehalem,2660,Linux,Linux,NVIDIA 2050,6,Xeon 5600-series (Westmere-EP),Dawning TC3600 Blade System,Dawning Cluster,Infiniband,Infiniband QDR,Eastern Asia,Asia
309,233,410780,834.75,492.099431,Derived,2014,Computerome,15120,"Apollo 6000 XL230a, Xeon E5-2683v3 14C 2GHz, Infiniband FDR",Center for Biological Sequence Analysis - DTU,Hewlett-Packard,Denmark,Research,0,483840,0,0,Cluster,Xeon E5-2683v3 14C 2GHz,Intel Haswell,2000,Linux,Linux,None,14,Intel Xeon E5 (Haswell),Apollo 6000 XL230a,HP Apollo,Infiniband,Infiniband FDR,Northern Europe,Europe
310,453,225617,467,483.12,Top500,2012,MOGON,33920,"MEGWARE Saxonid 6100, Opteron 6272 16C 2.100GHz, Infiniband QDR",Universitaet Mainz,MEGWARE,Germany,Academic,0,284928,2830000,560000,Cluster,Opteron 6272 16C 2.1GHz,AMD x86_64,2100,Linux,Linux,None,16,"Opteron 6200 Series ""Interlagos""",MEGWARE Saxonid 6100,MEGWARE Cluster,Infiniband,Infiniband QDR,Western Europe,Europe
311,166,514900,1081.024,476.307649,Derived,2014,Armstrong,38608,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect , Intel Xeon Phi 5120D",Navy DSRC,Cray Inc.,United States,Government,7564,761046.4,2809660,0,MPP,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Cray Linux Environment ,Linux,Intel Xeon Phi 5120D,12,Intel Xeon E5 (IvyBridge),Cray XC30,Cray XC,Custom Interconnect,Aries interconnect ,North America,Americas
312,289,339000,720,470.83,Top500,2015,,67840,"Sugon TC5000, Opteron 6376 16C 2.3GHz, Gigabit Ethernet",China Mobile,Sugon,China,Industry,0,624128,2337000,0,Cluster,Opteron 6376 16C 2.3GHz,AMD x86_64,2300,Linux,Linux,None,16,"Opteron 6300 Series ""Abu Dhabi""",Sugon TC5000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
313,178,483927.8,1036,467.1117761,Derived,2015,,20720,"HP DL380 Cluster, Xeon E5-2630v3 8C 2.4GHz, 10G Ethernet",Hosting Company,Hewlett-Packard,United States,Industry,0,795648,0,0,Cluster,Xeon E5-2630v3 8C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,8,Intel Xeon E5 (Haswell),HP DL380 Cluster,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas
314,379,269430,576.8,467.1116505,Derived,2015,,11536,"HP DL380 Cluster, Xeon E5-2630v3 8C 2.4GHz, 10G Ethernet",Hosting Company,Hewlett-Packard,United States,Industry,0,442982,0,0,Cluster,Xeon E5-2630v3 8C 2.4GHz,Intel Haswell,2400,Linux,Linux,None,8,Intel Xeon E5 (Haswell),HP DL380 Cluster,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas
315,96,856521.2,1840,465.5006522,Derived,2015,,36800,"HP DL360 Cluster, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet",Trading Company,Hewlett-Packard,China,Industry,0,1530880,0,0,Cluster,Xeon E5-2640v3 8C 2.6GHz,Intel Haswell,2600,Linux,Linux,None,8,Intel Xeon E5 (Haswell),HP DL360 Cluster,HP Cluster Platform 3000,10G,10G Ethernet,Eastern Asia,Asia
316,286,340900,737.3333333,462.3417722,Derived,2015,,11060,"Fujitsu PRIMERGY CX400, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","Information Technology Center, Nagoya University",Fujitsu,Japan,Academic,0,460096,2330179,0,Cluster,Xeon E5-2697v3 14C 2.6GHz,Intel Haswell,2600,Linux,Linux,None,14,Intel Xeon E5 (Haswell),Fujitsu PRIMERGY CX400,Fujitsu Cluster,Infiniband,Infiniband FDR,Eastern Asia,Asia
317,485,211703.7,462.3,457.94,Submission,2011,,8192,"Power 775, POWER7 8C 3.84 GHz, Custom",Environment Canada,IBM,Canada,Research,0,251396.1,0,0,MPP,POWER7 8C 3.84GHz,Power,3836,AIX,Unix,None,8,POWER7,Power 775,IBM pSeries,Custom Interconnect,Custom Interconnect,North America,Americas
318,486,211703.7,462.3,457.94,Submission,2011,,8192,"Power 775, POWER7 8C 3.84 GHz, Custom",Environment Canada,IBM,Canada,Research,0,251396.1,0,0,MPP,POWER7 8C 3.84GHz,Power,3836,AIX,Unix,None,8,POWER7,Power 775,IBM pSeries,Custom Interconnect,Custom Interconnect,North America,Americas
319,149,548672,1224,448.2614379,Derived,2015,Discover SCU12,17136,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR",NASA/Goddard Space Flight Center,SGI,United States,Research,0,712858,0,0,Cluster,Xeon E5-2697v3 14C 2.6GHz,Intel Haswell,2600,SUSE Linux Enterprise Server 11,Linux,None,14,Intel Xeon E5 (Haswell),Rackable Cluster,Rackable Cluster,Infiniband,Infiniband FDR,North America,Americas
320,150,548672,1224,448.2614379,Derived,2015,Discover SCU11,17136,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR",NASA/Goddard Space Flight Center,SGI,United States,Research,0,712858,0,0,Cluster,Xeon E5-2697v3 14C 2.6GHz,Intel Haswell,2600,SUSE Linux Enterprise Server 11,Linux,None,14,Intel Xeon E5 (Haswell),Rackable Cluster,Rackable Cluster,Infiniband,Infiniband FDR,North America,Americas
321,350,283455,633.7916667,447.2368681,Derived,2015,,11480,"Apollo 6000 XL2x0a, Xeon E5-2683v3 14C 2GHz, Infiniband QDR",Financial Institution (P),Hewlett-Packard,United Kingdom,Industry,0,367360,0,0,Cluster,Xeon E5-2683v3 14C 2GHz,Intel Haswell,2000,Linux,Linux,None,14,Intel Xeon E5 (Haswell),Apollo 6000 XL2x0a,HP Apollo,Infiniband,Infiniband QDR,Northern Europe,Europe
322,186,470648.8,1060,444.0083019,Derived,2015,,19200,"Apollo 6000 XL230a, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet",WETA Digital,Hewlett-Packard,New Zealand,Industry,0,768000,0,0,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL230a,HP Apollo,10G,10G Ethernet,Australia and New Zealand,Oceania
323,44,1587000,3575.63,443.84,Submission,2013,,62944,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect",IBM Development Engineering,IBM,United States,Vendor,0,1931625,0,0,MPP,POWER7 8C 3.84GHz,Power,3836,Linux,Linux,None,8,POWER7,Power 775,IBM pSeries,Custom Interconnect,Custom Interconnect,North America,Americas
324,424,240300,542.34,443.0799867,Derived,2011,,37728,"Rackable C2112-4G3 Cluster, Opteron 12 Core 2.10 GHz, Infiniband QDR",Calcul Canada/Calcul Québec/Université de Sherbrooke,SGI,Canada,Academic,0,316915.2,2030280,0,Cluster,Opteron 6172 12C 2.1GHz,AMD x86_64,2100,Linux,Linux,None,12,"Opteron 6100-series ""Magny-Cours"" ",SGI Rackable C2112-4G3 Cluster,Rackable Cluster,Infiniband,Infiniband QDR,North America,Americas
325,39,1654702,3747.07,441.5986669,Derived,2014,Edison,133824,"Cray XC30, Intel Xeon E5-2695v2 12C 2.4GHz, Aries interconnect ",DOE/SC/LBNL/NERSC,Cray Inc.,United States,Research,0,2569420.8,0,0,MPP,Intel Xeon E5-2695v2 12C 2.4GHz,Intel IvyBridge,2400,Cray Linux Environment ,Linux,None,12,Intel Xeon E5 (IvyBridge),Cray XC30,Cray XC,Custom Interconnect,Aries interconnect ,North America,Americas
326,418,243900,556.3,438.43,Top500,2012,,10240,"Hitachi SR16000 Model M1, POWER7 8C 3.836GHz, Custom","Institute for Materials Research, Tohoku University (IMR)",Hitachi,Japan,Academic,0,306388.9,1576960,0,Cluster,POWER7 8C 3.84GHz,Power,3836,AIX,Unix,None,8,POWER7,Hitachi SR16000 Model M1,Hitachi SR16000,Custom Interconnect,Custom Interconnect,Eastern Asia,Asia
327,445,230600,540.4,426.72,Top500,2011,Mustang,37056,"Xtreme-X 1320H-LANL, Opteron 12 Core 2.30 GHz, Infiniband QDR",Los Alamos National Laboratory,Cray Inc.,United States,Research,0,340915,2240000,1120000,Cluster,Opteron 6176 12C 2.3GHz,AMD x86_64,2300,RHEL 6.1,Linux,None,12,"Opteron 6100-series ""Magny-Cours"" ",Xtreme-X 1320H-LANL,Appro Xtreme-X,Infiniband,Infiniband QDR,North America,Americas
328,217,421700,990,425.96,Top500,2015,,132000,"Sugon TC6000, Xeon E7-4830V2 10C 2.2GHz, Gigabit Ethernet",Government,Sugon,China,Government,0,2323200,2662000,0,Cluster,Xeon E7-4830V2 10C 2.2GHz,Intel IvyBridge,2200,Linux,Linux,None,10,Intel Xeon E7 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
329,263,363225,858.75,422.9694323,Derived,2015,Santos Dumont Hybrid,24732,"Bullx B710, Intel Xeon E5-2695v2 12C 2.4GHz, Infiniband FDR, Intel Xeon Phi 7120P",Laboratório Nacional de Computação Científica,"Bull, Atos Group",Brazil,Academic,6588,478829,1155048,0,Cluster,Intel Xeon E5-2695v2 12C 2.4GHz,Intel IvyBridge,2400,bullx SCS,Linux,Intel Xeon Phi 7120P,12,Intel Xeon E5 (IvyBridge),Bullx B710,Bull Bullx,Infiniband,Infiniband FDR,South America,Americas
330,65,1101600,2625,419.6571429,Derived,2015,,84000,"Lenovo ThinkServer RD650, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet",Alibaba GROUP,Lenovo,China,Industry,0,3360000,5020000,0,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Lenovo ThinkServer RD650,Lenovo ThinkServer,10G,10G Ethernet,Eastern Asia,Asia
331,66,1101600,2625,419.6571429,Derived,2015,,84000,"Lenovo ThinkServer RD650, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet",Alibaba GROUP,Lenovo,China,Industry,0,3360000,5020000,0,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Lenovo ThinkServer RD650,Lenovo ThinkServer,10G,10G Ethernet,Eastern Asia,Asia
332,256,374100,897,417.0568562,Derived,2015,HPC4,10842,"SuperMicro Twin^2, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, NVIDIA Tesla K80","National Research Centre ""Kurchatov Institute""",SuperMicro/Mellanox,Russia,Research,1794,490950,2225562,0,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,CentOS,Linux,NVIDIA Tesla K80,12,Intel Xeon E5 (Haswell),SuperMicro Twin^2,Supermicro Cluster,Infiniband,Infiniband FDR,Eastern Europe,Europe
333,181,477000,1153.488,413.5283592,Derived,2014,Shepard,41196,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect , Xeon Phi 5120D/Nvidia K40",Navy DSRC,Cray Inc.,United States,Government,10444,820803.2,1707720,0,MPP,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Cray Linux Environment ,Linux,Xeon Phi 5120D/Nvidia K40,12,Intel Xeon E5 (IvyBridge),Cray XC30,Cray XC,Custom Interconnect,Aries interconnect ,North America,Americas
334,356,280737.2,720.8,389.4800222,Derived,2015,,13056,"Apollo 6000 XL2x0a, Xeon E5-2690v3 12C 2.6GHz, Gigabit Ethernet",Energy Company (D),Hewlett-Packard,United States,Industry,0,543130,0,0,Cluster,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL2x0a,HP Apollo,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
335,357,280737.2,720.8,389.4800222,Derived,2015,,13056,"Apollo 6000 XL2x0a, Xeon E5-2690v3 12C 2.6GHz, Gigabit Ethernet",Energy Company (D),Hewlett-Packard,United States,Industry,0,543130,0,0,Cluster,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL2x0a,HP Apollo,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
336,358,280737.2,720.8,389.4800222,Derived,2015,,13056,"Apollo 6000 XL2x0a, Xeon E5-2690v3 12C 2.6GHz, Gigabit Ethernet",Energy Company (D),Hewlett-Packard,United States,Industry,0,543130,0,0,Cluster,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL2x0a,HP Apollo,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
337,359,280737.2,720.8,389.4800222,Derived,2015,,13056,"Apollo 6000 XL2x0a, Xeon E5-2690v3 12C 2.6GHz, Gigabit Ethernet",Energy Company (D),Hewlett-Packard,United States,Industry,0,543130,0,0,Cluster,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL2x0a,HP Apollo,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
338,360,280737.2,720.8,389.4800222,Derived,2015,,13056,"Apollo 6000 XL2x0a, Xeon E5-2690v3 12C 2.6GHz, Gigabit Ethernet",Energy Company (D),Hewlett-Packard,United States,Industry,0,543130,0,0,Cluster,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL2x0a,HP Apollo,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
339,430,237810,614.4,387.0605469,Derived,2015,,12288,"Cluster Platform SL2500, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR",Automotive Company (),Hewlett-Packard,United Kingdom,Industry,0,265421,2734080,0,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),Cluster Platform SL2500,HP Cluster Platform 3000SL,Infiniband,Infiniband FDR,Northern Europe,Europe
340,443,232694,604.80,384.7453704,Derived,2012,,14720,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband QDR",IT Services Provider ,Hewlett-Packard,United States,Industry,0,306176,0,0,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,Infiniband,Infiniband QDR,North America,Americas
341,164,516897,1363.20,379.1791373,Derived,2014,HPC4,34560,"HP POD - Cluster Platform BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR",Airbus,Hewlett-Packard,France,Industry,0,746496,0,0,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),HP POD - Cluster Platform BL460c,HP Pod,Infiniband,Infiniband FDR,Western Europe,Europe
342,242,400413,1056.00,379.1789773,Derived,2014,HPC4,21120,"HP POD - Cluster Platform BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR",Airbus,Hewlett-Packard,Germany,Industry,0,456192,0,0,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),HP POD - Cluster Platform BL460c,HP Pod,Infiniband,Infiniband FDR,Western Europe,Europe
343,410,249348,657.6,379.1788321,Derived,2015,,13152,"Cluster Platform 3000 BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR",Manufacturing Company,Hewlett-Packard,France,Industry,0,284083,0,0,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),Cluster Platform 3000 BL460c,HP Cluster Platform 3000BL,Infiniband,Infiniband FDR,Western Europe,Europe
344,440,233344,631.8,369.3320671,Derived,2015,,14040,"Lenovo NeXtScale nx360M5, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR",Peking Univeristy,Lenovo,China,Academic,0,280800,2203000,0,Cluster,Intel Xeon E5-2670v2  10C 2.5GHz,Intel IvyBridge,2500,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Lenovo NeXtScale nx360M5,Lenovo NeXtScale,Infiniband,Infiniband FDR,Eastern Asia,Asia
345,71,1054000,2910,362.2,Top500,2010,Hopper,153408,"Cray XE6, Opteron 6172 12C 2.10GHz, Custom",DOE/SC/LBNL/NERSC,Cray Inc.,United States,Research,0,1288627.2,4537344,0,MPP,Opteron 6172 12C 2.1GHz,AMD x86_64,2100,Linux,Linux,None,12,"Opteron 6100-series ""Magny-Cours"" ",Cray XE6,Cray XE,Custom Interconnect,Cray Gemini interconnect,North America,Americas
346,212,432200,1200,360.17,Top500,2015,,110000,"Sugon TC6000, Intel Xeon E5-2609V2 4C 2.5GHz, Gigabit Ethernet",Internet Company,Sugon,China,Industry,0,2200000,2430000,0,Cluster,Intel Xeon E5-2609V2 4C 2.5GHz,Intel IvyBridge,2500,CentOS,Linux,None,4,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
347,428,238225.5,664.20,358.6653117,Derived,2014,,16200,"Cluster Platform SL241n, Xeon E3-1280v3 4C 3.6GHz, Gigabit Ethernet",IT Service Provider,Hewlett-Packard,United States,Industry,0,466560,0,0,Cluster,Xeon E3-1280v3 4C 3.6GHz,Intel Haswell,3600,Linux,Linux,None,4,Intel Xeon E3 (Haswell),Cluster Platform SL241n,HP Cluster Platform 3000SL,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
348,215,423400,1200,352.83,Top500,2015,,134400,"Sugon TC6000, Intel Xeon E5-2620v2 6C 2.1GHz, Gigabit Ethernet",Telecommunications Company,Sugon,China,Industry,0,2257920,2686000,0,Cluster,Intel Xeon E5-2620v2 6C 2.1GHz,Intel IvyBridge,2100,CentOS,Linux,None,6,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
349,93,901900,2800,322.11,Top500,2011,Lomonosov,78660,"T-Platforms T-Blade2/1.1, Xeon X5570/X5670/E5630 2.93/2.53 GHz, Nvidia 2070 GPU, PowerXCell 8i Infiniband QDR",Moscow State University - Research Computing Center,T-Platforms,Russia,Academic,29820,1700210,2150399,0,Cluster,Xeon X5670 6C 2.93GHz,Intel Nehalem,2930,Linux,Linux,NVIDIA 2070,6,Xeon 5600-series (Westmere-EP),T-Platforms T-Blade2,T-Platforms Cluster,Infiniband,Infiniband,Eastern Europe,Europe
350,375,271245.3,864.00,313.9413194,Derived,2013,,15360,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband FDR",Automative Company,Hewlett-Packard,United States,Industry,0,319488,0,0,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,Infiniband,Infiniband FDR,North America,Americas
351,376,271100,866.1333333,313.0003079,Derived,2012,,12992,"Fujitsu PRIMERGY CX250 & RX300, Xeon E5-2690/E5-2697v3 2.9GHz/2.6Ghz, Infiniband FDR/QDR",Institute for Molecular Science,Fujitsu,Japan,Research,0,437427,2325348,0,Cluster,Xeon E5-2690 8C 2.9GHz,Intel SandyBridge,2900,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Fujitsu PRIMERGY CX250 & RX300,Fujitsu Cluster,Infiniband,Infiniband FDR/QDR,Eastern Asia,Asia
352,434,235970.6,768.00,307.2533854,Derived,2014,,12800,"Cluster Platform SL210t, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband QDR",Geoscience (P),Hewlett-Packard,United States,Industry,0,286720,0,0,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Cluster Platform SL210t,HP Cluster Platform 3000SL,Infiniband,Infiniband QDR,North America,Americas
353,47,1457730,4806,303.3146067,Derived,2015,Salomon,76896,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, Intel Xeon Phi 7120P","IT4Innovations National Supercomputing Center, VSB-Technical University of Ostrava",SGI,Czech Republic,Academic,52704,2011641,2838528,0,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,CentOS,Linux,Intel Xeon Phi 7120P,12,Intel Xeon E5 (Haswell),SGI ICE X,SGI ICE,Infiniband,Infiniband FDR,Eastern Europe,Europe
354,203,454800,1500,303.2,Top500,2015,,120000,"Sugon TC6000, Intel Xeon E5-2609V2 4C 2.5GHz, Gigabit Ethernet",Internet Company W,Sugon,China,Industry,0,2400000,2538000,0,Cluster,Intel Xeon E5-2609V2 4C 2.5GHz,Intel IvyBridge,2500,CentOS,Linux,None,4,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
355,79,1013472,3375,300.288,Derived,2015,,108000,"Lenovo ThinkServer RD650, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet",Service Provider,Lenovo,China,Industry,0,3974400,5692000,0,Cluster,Xeon E5-2670v3 12C 2.3GHz,Intel Haswell,2300,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Lenovo ThinkServer RD650,Lenovo ThinkServer,10G,10G Ethernet,Eastern Asia,Asia
356,241,401600,1350,297.48,Top500,2015,,108000,"Sugon TC6000, Intel Xeon E5-2609V2 4C 2.5GHz, Gigabit Ethernet",Internet Company B,Sugon,China,Industry,0,2160000,2408000,0,Cluster,Intel Xeon E5-2609V2 4C 2.5GHz,Intel IvyBridge,2500,CentOS,Linux,None,4,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
357,108,756880,2625,288.3352381,Derived,2015,,70000,"Lenovo ThinkServer RD650, Intel Xeon E5-2650v3 10C 2GHz, 10G Ethernet",Alibaba GROUP,Lenovo,China,Industry,0,2240000,5020000,0,Cluster,Xeon E5-2650v3 10C 2GHz,Intel Haswell,2000,Linux,Linux,None,10,Intel Xeon E5 (Haswell),Lenovo ThinkServer RD650,Lenovo ThinkServer,10G,10G Ethernet,Eastern Asia,Asia
358,109,756880,2625,288.3352381,Derived,2015,,70000,"Lenovo ThinkServer RD650, Intel Xeon E5-2650v3 10C 2GHz, 10G Ethernet",Alibaba GROUP,Lenovo,China,Industry,0,2240000,5020000,0,Cluster,Xeon E5-2650v3 10C 2GHz,Intel Haswell,2000,Linux,Linux,None,10,Intel Xeon E5 (Haswell),Lenovo ThinkServer RD650,Lenovo ThinkServer,10G,10G Ethernet,Eastern Asia,Asia
359,110,756880,2625,288.3352381,Derived,2015,,70000,"Lenovo ThinkServer RD650, Intel Xeon E5-2650v3 10C 2GHz, 10G Ethernet",Alibaba GROUP,Lenovo,China,Industry,0,2240000,5020000,0,Cluster,Xeon E5-2650v3 10C 2GHz,Intel Haswell,2000,Linux,Linux,None,10,Intel Xeon E5 (Haswell),Lenovo ThinkServer RD650,Lenovo ThinkServer,10G,10G Ethernet,Eastern Asia,Asia
360,265,359884,1260,285.6222222,Derived,2015,,28800,"Lenovo x3850, Xeon E7-4820V2 8C 2GHz, 10G Ethernet",China National Petroleum Corporation,Lenovo,China,Industry,0,460800,2277000,0,Cluster,Xeon E7-4820V2 8C 2GHz,Intel IvyBridge,2000,Linux,Linux,None,8,Intel Xeon E7 (IvyBridge),Lenovo x3850,Lenovo Cluster,10G,10G Ethernet,Eastern Asia,Asia
